,Time (min),nonCore12AvgTot107,nonCore34AvgTot107,nonCore12AvgTot107.1,nonCore34AvgTot107.1,nonCore12AvgTot107.2,nonCore34AvgTot107.2,nonCore12AvgTot107.3,nonCore12AvgTot107.4,nonCore34AvgTot107.3,nonCore12AvgTot107.5,nonCore12AvgTot107.6,nonCore34AvgTot107.4,nonCore34AvgTot107.5,nonCore12AvgTot107.7,nonCore34AvgTot107.6
203,105.0,1.1385662472844564,0.7340570102113596,0.7029181504060542,0.8841759373375941,1.6010888572244866,0.9351192081171141,0.957509700325037,1.059894795903392,0.9944472934158658,,0.947552057870198,0.9413681247387065,1.0318333408915918,0.9432964679401544,0.9921779807164671
204,105.5,1.2720822765234001,0.7501961349837248,0.7680740036984297,0.8367304907788988,2.232202498622742,0.8989206742305932,0.9219230817708277,0.9056179898747755,1.063222089640494,,0.9753686190333682,1.0057002277696272,1.0704598038686255,0.8889626127677086,0.8635385360109321
205,106.0,1.2851587194950702,0.7902914177578131,0.7778196103318415,0.8140697753607277,1.8558584463231365,1.0119759772412817,1.100515606833071,1.0054157818854659,1.0120752840715166,,0.9651670577602756,1.0205413014146565,0.9927822253595248,0.8912923249806639,0.8326896271946691
206,106.5,1.100666901410948,0.8311697313283503,0.7406449368835605,0.8454829261790325,1.8730071712480205,1.0007671156988143,0.9971390042289603,0.9314855479746676,0.8863683090805232,,0.9088396652692233,1.0033438031437736,0.9952750808838651,0.9034883658547173,0.9804509006701111
207,107.0,1.2017421075098451,0.8075753963712538,0.7750219100324598,0.8301184658358716,2.146227500319682,0.8533118665499375,1.0105828066616114,0.9568845164038846,1.1006688710412622,,0.9174292392207456,0.91499843752192,0.9663636297500189,1.0017411037053672,0.9640690104194142
208,107.5,1.093313100823688,0.8313987764941893,0.7121432912402367,0.9127287931844844,1.766593760568674,1.0293728348692701,0.9156590544984398,0.9988494424108433,0.9064143764269192,,0.9192806710443324,0.9798509078736793,1.0416791251079598,0.9627504063882192,0.9397381664943851
209,108.0,1.133326466796232,0.7566554675698132,0.6804594254675256,0.9680858801293177,1.697389032670142,0.9381938622961219,0.9927546705886524,0.9862378531188917,0.8665571401167105,,1.0249394870933979,1.0432003436618258,1.0246746090505974,0.9308630574455837,1.0041310670529375
210,108.5,1.2574509621331587,0.9273752305716473,0.7583209163916723,0.9125900324224169,1.8663502576762094,0.9526081798073042,1.0774772010917137,1.1127253313420535,0.8868685397685957,,0.8762932540502198,0.9152193034313992,1.0751547031273163,0.9602551522761543,1.063038254042476
211,109.0,1.1244393339148313,0.8783286094653967,0.6265780030885867,0.8752555225917591,1.9051942150904182,1.0667130441378845,0.9304241181636109,1.1359255318630608,0.9027868861349208,,0.9248442997388214,0.9480759167486963,0.9492690628363067,1.1587299752831424,0.9189502193245743
212,109.5,1.1574868724842151,0.7541214267525804,0.7032190028944347,0.9549531831583832,1.6715067053632855,0.984790772996347,1.0371695869426136,1.192134835914986,0.937710961301078,,0.9054478758614273,0.9697959605010894,1.0006136133377324,1.0734811726812787,0.9546626905311442
213,110.0,1.208252917068894,0.7752291859968116,0.8017615618402976,0.953625515285137,1.7718433783808787,1.0609259709408938,0.9213432782091635,1.2064235551155729,0.8599303958875572,,0.805180393131129,0.9814631276886349,0.9971074978715122,1.151551507281118,0.9632046002550856
214,110.5,1.1577024870256056,0.7317212108490466,0.7182875729879922,0.9678748255504457,1.8162750619409938,1.0065493620098296,0.9917879211532117,1.0899876274369997,0.8954673942384673,,0.8890089125205394,0.9650232392114959,0.9202697879121793,1.0309930856810674,0.9041356042483977
215,111.0,1.223329179944577,0.826003393855269,0.7345221948686972,1.0084983760307469,1.9656709587696284,0.9795802874600722,1.030661117493628,1.1777410223295426,0.8791573710205466,,0.8378706401871053,0.9568071843846239,1.0119230107315333,1.172482061411307,0.9902325384858541
216,111.5,1.1606733880779676,0.8212929438520092,0.761173523054153,0.9435222700484298,1.853588180601356,0.9977114314925641,1.0319316065713546,0.885859451322103,0.9444523647354189,,0.8670989574982859,0.9262800526409081,0.9712263816271834,0.9979777267034569,1.009795825152024
217,112.0,1.0766774286752432,0.7202072781516607,0.7987217715763153,1.0374138523299723,1.749553726870648,1.0936363362322707,1.0115472297520594,0.9999914208120182,0.9936312257071277,,0.8822805394386436,0.9346211671229502,1.024866193725529,1.1411684700280804,0.9732021409378735
218,112.5,1.26721178136805,0.7189981076372849,0.7722354169488435,1.0241530677584871,1.841236043645933,1.0083327610334218,1.0930909144913945,1.1011843272207649,0.9566652429085513,,0.898291982734915,1.0284960413463342,1.0252463214107292,0.9554987898476723,0.9278339553001403
219,113.0,1.2801186801366011,0.7454376820383859,0.701831862178496,0.9673923423869539,1.9206684024891867,1.0101230610135683,0.9568259105452354,1.2272697578088614,0.9417346465406798,,0.9065143461905976,0.9750276185813491,1.0562469172328364,1.0658455186514602,0.9840771727571563
220,113.5,1.1879843136036812,0.6699278839666561,0.7279640221586784,0.9917551392610506,1.7113308997395735,1.0593963538563316,0.9320554196940096,1.1624367651424263,0.9246260704331615,,0.863624085515383,0.9716125456383048,0.9723027703026931,1.07138681984965,0.9342970564991477
221,114.0,1.3474786587828438,0.814463971467165,0.8044549634341096,0.9089192595109037,1.6031922997446186,1.1695692637360768,1.0305373603135686,1.1051252933792468,0.8548697188050057,,0.9472969500221191,0.9933642850403709,1.0495527848185082,1.081697997699745,1.0745143642782664
222,114.5,1.264443195977504,0.8142017739727915,0.6567701640911119,0.9415778358687373,1.343536457999318,1.1269455219020488,0.9762365387051103,1.1090449161636657,0.7772687238621153,,0.8967510177368098,1.0819642942852126,1.0343889549901235,1.0598097279960508,0.9255079422546322
223,115.0,1.2384333304844204,0.8291044080064247,1.013166556381729,0.994051295519685,1.5202361393400277,1.0399681734222306,1.0016488643910118,0.9979577362304308,0.920539433259193,,0.9212144889813692,0.9018921846856665,0.9579042837377053,1.0950205083317355,0.997006395324778
224,115.5,1.2123539090150155,0.8759844784099867,0.6673131640806046,1.0767321013347808,1.253434215057438,1.0793487788692941,1.0000284463147888,0.9594654359685193,0.9459137559159874,,0.9570015858415154,1.0356203673720323,1.0450371392122517,1.0139469909941417,1.0107044733895298
225,116.0,1.2588376160120514,0.8595353889453066,1.0092578196028894,0.9524778022393369,1.2348743048681643,1.0891013358329356,0.9775966270285377,1.0601316186563363,0.9226952329533432,,0.9508930065064118,1.054508527289104,1.0054566278756292,1.1562506925837952,0.9863797137130281
226,116.5,1.1850340362864311,0.8822448130562542,0.6613589348075186,0.9405448667249944,1.303106471337672,1.0428567220027032,1.0372693217565496,1.007255831177048,0.9366123124596603,,0.9274583160130503,0.9686020303962497,0.9394804693706562,1.128599301819597,0.9797962795308046
227,117.0,1.2132361507201852,1.0078287924919522,0.6468225321804688,0.8251395305825008,1.5707520905459722,1.138013812162176,1.0003980818760878,1.0153487847505707,1.0078786296618838,,0.9410123579995633,0.9433926349759548,0.9914216156051286,1.0774296693614254,0.9116830440179355
228,117.5,1.2311135885999807,0.7755607285332705,0.6703468459125743,0.8369131342921934,1.3632551716394814,1.0313182225226085,0.9816904430190804,0.9826022416391815,0.9579100464854038,,0.9345597956695356,0.9942627202147911,1.0080838059402712,1.0705953505057788,0.9251050391362743
229,118.0,1.3538907460486078,0.8862237397078809,0.6601279253870596,0.8473633430161586,1.3487906760933923,1.0003382154765985,0.9781055177954351,1.0696076440271916,1.059260947608766,,,,1.0721665326362295,1.0631443380687864,1.0225394500190503
230,118.5,1.227368514807824,0.8200181593538589,0.6908929254683333,0.8599976883588188,1.8993481507373333,1.112571465429562,1.0136119104378436,0.9736085812199353,0.9004218921665152,,,,0.9829283117354196,1.0502029298839104,0.944823252328883
231,119.0,1.153770809161259,0.8079522682909008,0.7148408189692889,0.9151293896199656,1.6325127894393132,1.0530134865448586,1.014493083486038,0.9739676310405856,0.8558364679574444,,,,1.018089753104388,1.0322885039550824,0.9635384006139314
232,119.5,1.2434025659796575,0.8766378360788462,0.6680476783896655,0.8980268138776222,,,1.0727581148125418,1.0621458634822796,1.0580684921744452,,,,0.9961773294715135,1.0672926814022754,1.0178354256582758
233,120.0,1.2350197467274031,0.8030621362915762,0.6697617309921418,0.9135840805730393,,,0.9138025919408425,0.905505272345037,0.999103678726938,,,,1.0352004952097276,1.126884581764569,1.00226211448944
