,Time (min),nonCore12AvgTot93,nonCore12AvgTot93.1,nonCore34AvgTot93,nonCore12AvgTot93.2,nonCore34AvgTot93.1,nonCore12AvgTot93.3,nonCore34AvgTot93.2,nonCore12AvgTot93.4,nonCore34AvgTot93.3,nonCore12AvgTot93.5,nonCore34AvgTot93.4,nonCore34AvgTot93.5,nonCore12AvgTot93.6,nonCore12AvgTot93.7
209,108.0,0.9953627807420157,1.1524341654626926,0.9217884648120324,0.9373805550575035,0.9685803833029406,0.9483874173487722,1.010928753059015,1.095981900048874,1.1786258990188556,0.9418487078546758,0.936768492081705,0.8992385369385953,1.2167727766042733,0.8548353138752048
210,108.5,0.985739644277752,1.0840377582336669,0.9635523440438495,1.0596720214051978,0.939891896704157,0.9451191461925003,1.0082204146546998,1.0177584746275083,1.1473761656615205,0.9209898261775872,0.9511634898927083,0.8691076098794132,1.1776016727680758,0.8651819678971618
211,109.0,1.028054623355006,1.0806009532431475,0.9879943505672677,0.9901924881248217,1.0433739035231604,0.925298682662489,1.0666476987920022,0.9917890163418427,1.13285392985856,0.9856561217735584,0.9659546939844764,0.883897479422713,1.1691895872293758,0.8828665830486816
212,109.5,1.0626060570662546,1.1169340734452722,0.9547894835955338,1.0648848101544905,1.0464716224123156,0.957986797481169,1.0049719702709594,0.9954624774371841,1.1064476230224245,0.9108435347882603,1.0141850915296706,0.821021527837696,1.1437836281861002,0.8235032979837094
213,110.0,0.9417190794058632,1.0731226888431233,0.9672352796999264,1.006390973871325,0.9404587103575763,0.9019304914338497,0.9753444339747026,1.0126886356158344,1.1321941632413735,0.9446430113833322,1.0379299547854184,0.9732596504761419,1.1969592124628754,0.8374771693186702
214,110.5,1.050668454919238,1.0717509722927518,1.094029128283849,1.0242821028887645,0.931931738309908,0.7854792342316882,0.9410527078129076,0.8728696212211291,1.1607530846969218,0.9917250284726995,0.9615127476503583,0.9649063630149023,1.1769093360055383,0.9096141875969257
215,111.0,0.9765746158549495,1.0717912126387839,1.0788920752210673,1.0145783264205717,0.9488087904050193,0.8289944421333449,0.9934615395295854,1.0617650263850549,1.0651650076420602,1.0017278166514079,0.9754147238355143,1.022182866977025,1.1864026698644121,0.9827499346484574
216,111.5,1.003596290443787,1.0713889989145482,1.0554594576962086,1.0908562364850054,0.9620739699180302,0.8173803970354315,1.0015618190205497,1.0212941897086765,1.1501809411106856,0.9630929920488317,1.0158156982403403,0.9195937625184312,1.2339203254888949,0.8916049211721642
217,112.0,1.0495579532554808,0.9923550856231692,1.0148345462324064,1.0408603037207516,1.0063343475545206,0.8381903182727848,1.039283613591922,1.157254768434794,1.1971954233621147,,,1.006702731169671,1.1854603702734086,0.9151084337607951
218,112.5,1.0135684487522296,1.0394689478337953,1.0055046204762348,0.9986053048428583,0.9114248476313157,0.8118954705174521,1.0039804067644402,1.0937073430185325,1.1574011840494374,,,0.9259591052669152,1.184228028683549,0.9753324168112281
219,113.0,0.9925758829567283,0.9630620086662047,1.0983017703206108,0.9743858907395324,1.0856271228241985,0.7299978703185838,1.0137446571568265,0.9871103626845044,1.206237092464367,,,0.996332147931312,1.2055892859241233,0.9555217908985411
220,113.5,0.9749228301288444,0.9916462855681271,1.0008038217303394,1.0631381986991562,1.0711164747784931,0.7236836186649844,0.9519772478570846,0.9412407957490807,1.1474731451271065,,,1.0435897489845714,1.2605097167080423,0.9298548146259539
221,114.0,1.0012003070573938,1.023971091897709,0.9678861815149835,0.9848426008432662,1.0887754429561127,0.8214779953625622,1.0657466448392712,0.9455500403300009,1.1662863149499536,,,1.0015533439899518,1.1737471947557823,0.8305180426655934
222,114.5,0.9449230276879341,1.0414204842263377,0.9191475578579352,0.9933445283583607,1.0816093156103967,0.8248059697897069,1.006956257789126,1.0190817896685298,1.1994135195573528,,,0.8307388170400778,1.1316090495806204,0.866864586746206
223,115.0,0.9409789379994754,1.1254104144469208,0.8800446572082579,1.0454507468931364,1.0165835854537295,0.840378028117184,1.074014643336922,1.0368641377527137,1.1307603285047336,,,0.8323930011880697,1.1735153106743028,0.8737870401536753
224,115.5,0.9931316938902054,1.0731221811049316,0.9515574874866938,0.9718675323833487,1.087318921049486,0.8175329003518824,0.9945188160363462,1.0207463030705288,1.2264673619908313,,,0.8993024381898118,1.19858267006007,0.8675992567314276
225,116.0,0.8482298125710294,1.0875773472177828,0.9803375661598943,0.9771242994540331,1.0353204572555943,0.8341359767512201,1.0980796795917231,1.03699401786266,1.1257850109902625,,,0.8536348642851775,1.1894793827093004,0.9231861323436923
226,116.5,0.9279877838763747,1.0203157883134946,0.9290082791768387,1.0125911874406215,1.0477518962108028,0.7674320372781324,0.9787127350439072,0.866794488564445,1.1698584350306482,,,0.9142865296845266,1.1492560240120853,0.9069806302733485
227,117.0,0.9287203600532576,1.026217424545154,0.9429354144429245,0.9983353979287142,1.132663221296069,0.7846436229427413,0.8990801705157904,0.866778024548342,1.1875888779963542,,,0.8545941834739647,1.1573960364246076,0.943514580634749
228,117.5,1.0009287911452893,1.0193438828624568,0.9799818047470267,1.0601221663542726,1.005597834937562,0.7919270276602294,0.9366170803003371,0.9791685541396238,1.2137499245675152,,,0.9513285904033427,1.14102188990785,0.9195373852447823
229,118.0,0.9891087021191645,1.0861457709871765,0.9497188502902943,1.0542210873201123,1.0700154321124626,0.8271721714047365,1.0151156444407068,0.9313050460431627,1.1463871666067367,,,0.9495713882602542,1.2784920437685312,0.9251002236362139
230,118.5,0.9874113400694781,1.0914662724168376,0.9836545222811466,0.9760521966202304,1.0473886451535956,0.9150744246298417,0.9324505107660316,0.9093016170146243,1.1077202049692167,,,1.040527841353851,1.2632611009199635,0.9412898321782477
231,119.0,0.9710634268437602,1.1329218919093307,0.9311116112422515,1.0027190937254626,1.0391222461660197,0.9195767292656688,0.9355913496552319,0.996972277170336,1.1288136253452081,,,0.9762193111049884,1.1518451438396862,0.9241837796871006
232,119.5,0.9794266407777866,1.1123253790351115,0.9642420988894865,1.0308769056984597,1.0764909004539451,0.9010998887988794,0.8784097410100489,0.9283703823188529,1.0692816606188016,,,1.0276514606820413,1.1209642022055584,0.8810532089723847
233,120.0,0.9277393405139135,1.0839701626172376,0.906616999261908,0.9774686084827416,1.1318063549037545,0.8140148722115831,0.864828250712953,0.8951622076721099,1.1650323437972672,,,0.9714415725434526,1.1478277351371047,0.896130467328417
