,Time (min),nonCore12AvgTot205,nonCore34AvgTot205,nonCore12AvgTot205.1,nonCore12AvgTot205.2,nonCore34AvgTot205.1,nonCore12AvgTot205.3,nonCore12AvgTot205.4,nonCore34AvgTot205.2,nonCore12AvgTot205.5,nonCore34AvgTot205.3,nonCore12AvgTot205.6,nonCore34AvgTot205.4,nonCore12AvgTot205.7,nonCore34AvgTot205.5
211,109.0,0.971666753614611,0.8541547084580481,0.7281745532987475,0.9641613469404301,0.8898380767435604,1.1489870538028084,1.1291744111294615,1.0945139573473655,1.2173486813985817,0.8690686154143579,0.8671915026224037,0.8872031764191838,0.792878687055324,1.2475142889223825
212,109.5,0.9330830737057602,0.976917949351517,0.9887264205340511,0.9566882654170646,0.7965487087295875,1.1782090570956483,1.0316548168649473,0.9592256160313819,1.0878743077131072,1.025104507963912,0.8701322362552116,1.1007889567436773,0.8865550452391529,0.9737477839212781
213,110.0,0.922346441354011,0.9775115152861797,0.851884312060736,0.9459764913464931,0.85081590848945,1.0752644942532694,1.088680026986155,0.9364794046649307,1.0106916553002099,0.9643349787333629,0.8533361550906358,1.001760899568938,0.8984481902367566,0.8223149126492223
214,110.5,1.028328351069454,0.9060633036967486,0.9353638840085665,0.8740958917237616,0.6333717448398518,1.2844663620504102,1.0226210158963747,1.1451812310766494,1.1127876525836726,0.8735892790472471,0.9186264506841412,0.9998386527103105,0.646800297044154,0.8628914300324223
215,111.0,1.0096135953461403,0.9130319994725474,0.8713487074652745,1.0281010127675265,0.6290243129103946,0.8052369675350324,0.9834157671317926,1.0517083410027372,1.1252564585453104,0.89335344156609,0.9679357838156031,0.729849812971742,0.7727677966425469,0.9036197817332546
216,111.5,0.9148407685498902,1.0615842581718884,0.7140991211938506,0.9300420391168593,0.5334775844932563,0.8280339157622081,1.03035217117554,1.0834095486214828,1.115862673815982,1.0376994131404869,0.72684655331738,0.8006202626703763,0.8358570590822065,1.1516110501649919
217,112.0,0.9646876257600941,0.7640806022275862,0.7402965904686241,0.9745013186367241,0.6129447629335337,0.8935392988674452,0.8974889813210999,0.9788146336625874,1.0714639193204643,1.046070347454582,0.7656000834149786,0.7929489803445723,0.7267540232062029,1.2619424724463013
218,112.5,0.9650335489315408,0.9403671242304977,0.8178058813422352,1.0368419388689194,0.8628634335007381,0.7790193328495044,1.036162911355914,0.9186394527721675,1.1576769418531925,1.1525779394925773,0.8648189729364761,0.8569483886878809,0.8243823697325328,0.9410260594064715
219,113.0,0.9097828746961732,0.9468155810527769,0.7260089996580764,1.0220722693530326,0.5817746091392287,1.1444810525562057,0.8631578183561144,1.0044946163443635,1.1913439255122626,0.9525944146110183,0.7993163038889073,1.0045296834983475,0.7437794851046065,0.8589284554882409
220,113.5,0.7886692514167188,0.9896111422571163,0.6937198439060978,0.9847491621047517,0.7209735453464035,0.8502920657892965,1.087171959743744,0.9778977641470753,1.115202190667208,1.0157366906378416,0.7900384524341848,1.0926242533063122,,
221,114.0,0.9007915795306799,1.0661747236080232,0.5794574274726848,1.0555791733346038,0.7558252117059362,1.207447833734005,1.0284549488489978,0.9736639436313412,1.0284685227483794,0.98914322948835,0.698883181645804,1.121493963608375,0.7391166423765662,
222,114.5,0.9193134144511306,1.0364397257242481,0.6132626259019442,0.9781913407862206,0.6342660962431469,1.1481863075477754,1.0487859804050759,0.9241214672412106,1.121045757431632,0.9893693680273392,0.6515951591641297,1.0859199885918869,0.7732420449995975,
223,115.0,0.9321637490824896,0.8412284337007143,0.6847350315895767,0.9232121295150832,0.7675722876233995,1.198981955985943,1.0015235958470392,1.0013741436235053,1.108265383763505,0.9103275575337757,0.6891438854769109,0.7931245977863655,0.74367185665305,
224,115.5,0.9460144943507555,1.09114278418258,0.6347833637746413,0.9753576410392768,0.7933541220951508,1.1314687453668246,1.1885712248053844,1.1160213246275161,1.0842412707266593,1.0036844906109124,0.6501096674647394,1.049937680737964,0.6363945157427188,
225,116.0,0.9462629305229165,1.2876053406012224,0.5530319539077957,0.8929439251054834,0.7900888052683186,1.050062777388396,1.1621521253578042,1.059850828003787,1.0645647407694232,1.0124553536883316,0.6947757092688762,0.645545937365062,0.7262967256017845,
226,116.5,0.8443869686087047,1.12841958340415,0.7779822790823225,0.9273836134318251,0.9038147811898727,1.1625983899040038,1.0860119971379814,1.0118770739432634,1.0746839728808308,0.9969235913215759,0.8140069336808565,0.668835809232563,0.7504155851031094,
227,117.0,1.0376127877719,1.1022424269614388,0.5878237212410139,0.9636017459319017,0.8239561407703893,1.1527555347180736,1.2008922447810546,0.995829768453326,1.129866027927829,0.9575845919366112,0.7534381654372191,0.7314375403954814,0.8044829401115968,
228,117.5,1.0212629427892734,1.299432519679165,0.7059889794897444,0.9102093675567507,0.9005008280703282,1.146315770187711,1.1315093649840353,1.0508645360114026,1.0912348863057064,0.9631181064123444,0.6807035885390348,0.8398315182415754,0.8598262446871932,
229,118.0,0.9161305731892516,1.0486805012615157,0.6356923396972398,0.9445199632498656,1.0861609178263507,1.0751694973636285,1.0923917745275367,0.9666198840327287,1.0876547517942856,1.3051795786461422,0.7821305230478117,0.7352847420070782,0.699821942080772,
230,118.5,1.0326737543371218,1.1835502370750655,0.5373463074529867,0.9305252439416223,0.9783312368079978,1.098961958296739,1.1047764493821588,0.913693208673082,1.1278159838955004,1.1716388806645508,0.6928562814588259,0.7962813617564816,0.8953714154217662,
231,119.0,1.0098830381164061,1.1632723255228152,0.6486110099389489,1.031695446989125,0.8860492771698074,1.138384441625696,1.2840848699873162,0.9576993185072683,1.0045202625032814,1.3305999239518091,0.7423058877773515,0.8628585402731195,0.8386351519984211,
232,119.5,0.922420518745899,0.9533267766157748,0.6098719673111259,0.8909613494280251,1.0123511053890082,1.0068254423053622,1.046431297593035,1.0949430078857953,1.1666270330232231,1.1353225690718238,0.7234804831434801,0.9050786726793814,0.698673626820504,
233,120.0,1.1248446282353228,0.7575358514934947,0.7191938435351057,1.0526779279569998,1.042211356916722,1.1484858298270306,1.2455470544009444,1.1076428086807057,1.0751095756268494,0.8378486711468335,0.7523456577284978,0.7548692943702289,0.6839515959292225,
